%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1749245723636554016,1194,1749245723542268800,map,-0.012710343176564597,0.06329978083613402,0.49156570630977725,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245723685487649,1195,1749245723609125800,map,-0.012710288868954612,0.06329981063845641,0.4915653753563761,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245723730851722,1196,1749245723642324800,map,-0.012710239023623298,0.0632998329901982,0.4915651043055034,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245723858588768,1197,1749245723675794800,map,-0.012710198109056619,0.06329985534193999,0.49156480386192725,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245723880296197,1198,1749245723809157800,map,-0.012710161656768618,0.06329987769368178,0.4915645633208794,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245723920331712,1199,1749245723842273800,map,-0.01271012520448061,0.06329989259484298,0.49156432277983153,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245723966770268,1200,1749245723875777800,map,-0.012710093214471295,0.06329991494658477,0.49156414214131205,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245723998663069,1201,1749245723909151800,map,-0.012710064945096628,0.06329992984774596,0.4915639616889794,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724121221067,1202,1749245723979010800,map,-0.01271003890686131,0.06329993729832656,0.4915638111879109,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724160071458,1203,1749245724075792800,map,-0.012710014358121297,0.06329995219948775,0.49156363092176525,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724216414524,1204,1749245724109182800,map,-0.01270999427165997,0.06329996710064895,0.49156351055814784,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724263863746,1205,1749245724175787800,map,-0.012709974185198642,0.06329997455122954,0.49156339019453044,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724311707623,1206,1749245724209161800,map,-0.012709957819371969,0.06329998200181014,0.4915632700171,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724438072690,1207,1749245724275739800,map,-0.012709939964049977,0.06329998945239074,0.4915631796047468,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724465947099,1208,1749245724375745800,map,-0.012709925829362647,0.06329999690297133,0.4915630893785805,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724502872339,1209,1749245724409181800,map,-0.012709915415309971,0.06330000435355193,0.49156299933860104,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724545459486,1210,1749245724443036800,map,-0.012709903511761976,0.06330001180413253,0.49156293906369897,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724585130024,1211,1749245724509760800,map,-0.0127098930977093,0.06330001925471312,0.4915628490237195,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724758348293,1212,1749245724542621800,map,-0.012709881194161313,0.06330002670529372,0.4915627887488174,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724808159719,1213,1749245724709203800,map,-0.012709873011247973,0.06330002670529372,0.4915627286601022,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724857675506,1214,1749245724742603800,map,-0.012709867059473976,0.06330003415587432,0.4915626985226511,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724901767574,1215,1749245724809219800,map,-0.012709858876560643,0.06330003415587432,0.4915626384339359,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245724949198409,1216,1749245724875749800,map,-0.012709852924786645,0.06330004160645492,0.4915626082964848,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725073877383,1217,1749245724909306800,map,-0.012709846973012648,0.06330004160645492,0.4915625781590337,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725120900737,1218,1749245725009267800,map,-0.012709841021238658,0.06330004160645492,0.4915625480215826,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725178851684,1219,1749245725079247800,map,-0.012709836558959972,0.06330004905703551,0.49156248811905434,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725231761486,1220,1749245725142596800,map,-0.012709832838325318,0.06330004905703551,0.4915624879328674,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725267274561,1221,1749245725175968800,map,-0.01270982688655132,0.06330004905703551,0.4915624577954163,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725402683551,1222,1749245725209128800,map,-0.012709824655411985,0.06330005650761611,0.49156242784415216,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725432411069,1223,1749245725342592800,map,-0.012709822424272635,0.06330005650761611,0.491562397892888,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725482432233,1224,1749245725409117800,map,-0.01270981870363798,0.06330005650761611,0.49156239770670107,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725525038381,1225,1749245725442621800,map,-0.012709816472498645,0.06330005650761611,0.49156236775543694,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725574820158,1226,1749245725475998800,map,-0.01270981275186399,0.06330005650761611,0.49156236756925,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725686682469,1227,1749245725509098800,map,-0.012709810520724648,0.0633000639581967,0.49156233761798585,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725733169962,1228,1749245725642616800,map,-0.012709810520724648,0.0633000639581967,0.49156233761798585,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
1749245725777120086,1229,1749245725676013800,map,-0.012709806800089993,0.0633000639581967,0.491562337431799,0.004239034974809965,0.016740108220766974,-0.0009142465846999891,0.9998504705766866
